"id","relid","year","type_of_violence","conflict_name","side_a","side_b","latitude","longitude","region","deaths_a","deaths_b","deaths_civilians","deaths_unknown"
186647,"LEB-1991-2-236-133",1991,2,"Hezbollah - SLA","Hezbollah","SLA",33.127314,35.218986,"Middle East",1,0,0,0
186648,"LEB-1991-2-236-134",1991,2,"Hezbollah - SLA","Hezbollah","SLA",33.157654,35.431029,"Middle East",0,0,4,0
186649,"LEB-1991-2-236-135",1991,2,"Hezbollah - SLA","Hezbollah","SLA",33.12,35.134167,"Middle East",2,0,0,0
186650,"LEB-1991-2-236-137",1991,2,"Hezbollah - SLA","Hezbollah","SLA",33.173462,35.454108,"Middle East",0,2,0,0
186652,"LEB-1991-2-236-139",1991,2,"Hezbollah - SLA","Hezbollah","SLA",33.540836,35.586241,"Middle East",0,1,1,0
186653,"LEB-1991-2-236-140",1991,2,"Hezbollah - SLA","Hezbollah","SLA",33.266666,35.466666,"Middle East",1,0,0,0
186654,"LEB-1991-2-236-141",1991,2,"Hezbollah - SLA","Hezbollah","SLA",33.8333,35.8333,"Middle East",0,1,0,0
186729,"LEB-1996-2-236-266",1996,2,"Hezbollah - SLA","Hezbollah","SLA",33.502857,35.560089,"Middle East",0,1,0,0
186730,"LEB-1996-2-236-267",1996,2,"Hezbollah - SLA","Hezbollah","SLA",33.537607,35.490905,"Middle East",0,1,0,0
186732,"LEB-1996-2-236-269",1996,2,"Hezbollah - SLA","Hezbollah","SLA",33.540836,35.586241,"Middle East",0,1,0,0
186734,"LEB-1996-2-236-271",1996,2,"Hezbollah - SLA","Hezbollah","SLA",33.26412,35.275499,"Middle East",0,1,0,0
186735,"LEB-1996-2-236-272",1996,2,"Hezbollah - SLA","Hezbollah","SLA",33.894722,35.963611,"Middle East",1,0,0,0
186736,"LEB-1996-2-236-274",1996,2,"Hezbollah - SLA","Hezbollah","SLA",33.540836,35.586241,"Middle East",0,1,0,0
186737,"LEB-1996-2-236-275",1996,2,"Hezbollah - SLA","Hezbollah","SLA",33.457611,35.551044,"Middle East",0,2,0,0
186738,"LEB-1996-2-236-277",1996,2,"Hezbollah - SLA","Hezbollah","SLA",33.223409,35.468941,"Middle East",0,1,0,0
186740,"LEB-1997-2-236-279",1997,2,"Hezbollah - SLA","Hezbollah","SLA",33.197668,35.355287,"Middle East",0,0,0,0
186743,"LEB-1997-2-236-283",1997,2,"Hezbollah - SLA","Hezbollah","SLA",33.568954,35.58058,"Middle East",0,1,0,0
186744,"LEB-1997-2-236-287",1997,2,"Hezbollah - SLA","Hezbollah","SLA",33.36,35.59,"Middle East",0,1,0,0
186745,"LEB-1997-2-236-291",1997,2,"Hezbollah - SLA","Hezbollah","SLA",33.540836,35.586241,"Middle East",0,1,0,0
186747,"LEB-1997-2-236-289",1997,2,"Hezbollah - SLA","Hezbollah","SLA",33.540836,35.586241,"Middle East",0,2,0,0
216181,"GUA-2015-2-507-7",2015,2,"Jalisco Cartel New Generation - Los Caballeros Templarios","Jalisco Cartel New Generation","Los Caballeros Templarios",19.5,-102.07,"Americas",0,0,0,0
15049,"SAF-1990-2-312-54",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.986386,30.918531,"Africa",0,1,0,0
171,"YEM-2011-2-416-2",2011,2,"Ansarallah - AQAP","Ansarallah","AQAP",16.272954,44.478208,"Middle East",1,2,0,0
336,"YEM-2012-2-416-1",2012,2,"Ansarallah - AQAP","Ansarallah","AQAP",16.164056,44.776919,"Middle East",10,1,3,0
2388,"ALG-1994-2-166-2",1994,2,"AIS - GIA","AIS","GIA",36.25,1.25,"Africa",0,0,0,15
3427,"ALG-1999-2-166-1",1999,2,"AIS - GIA","AIS","GIA",36.79239,3.052174,"Africa",2,0,0,0
4983,"ALG-1994-2-166-1",1994,2,"AIS - GIA","AIS","GIA",28.0,3.0,"Africa",0,0,0,0
5556,"ALG-1999-2-166-2",1999,2,"AIS - GIA","AIS","GIA",34.827376,-1.528262,"Africa",0,1,0,0
222125,"COL-1999-2-23-11",1999,2,"AUC - FARC","AUC","FARC",8.79577,-75.69947,"Americas",0,0,0,0
6817,"SUD-2009-2-356-3.13",2009,2,"Bor Dinka - Mundari","Bor Dinka","Mundari",5.686109,31.79647,"Africa",0,0,0,2
15051,"SAF-1993-2-309-2",1993,2,"ANC - 'Greens'  - ANC - 'Reds'","ANC - 'Greens'","ANC - 'Reds'",-29.857896,31.029198,"Africa",0,0,0,0
7103,"EGY-2009-2-442-1",2009,2,"Copts (Egypt) - Muslims (Egypt)","Copts (Egypt)","Muslims (Egypt)",30.805533,31.32651,"Middle East",0,1,0,0
7160,"EGY-2008-2-442-1",2008,2,"Copts (Egypt) - Muslims (Egypt)","Copts (Egypt)","Muslims (Egypt)",27.84628,30.697315,"Middle East",0,1,0,0
218113,"MEX-2015-2-14353-42",2015,2,"Sinaloa Cartel - Tijuana Cartel","Sinaloa Cartel","Tijuana Cartel",32.5027,-117.00371,"Americas",0,0,0,12
8313,"SUD-2010-2-356-2",2010,2,"Bor Dinka - Mundari","Bor Dinka","Mundari",5.5,31.75,"Africa",0,0,0,4
8423,"SUD-2010-2-356-1",2010,2,"Bor Dinka - Mundari","Bor Dinka","Mundari",5.686109,31.79647,"Africa",1,2,0,0
8612,"SUD-1996-2-329-4",1996,2,"SPLM/A - SSDF","SPLM/A","SSDF",8.466667,34.033333,"Africa",0,1,0,0
218127,"MEX-2015-2-11663-0",2015,2,"Beltrán Leyva Cartel - Sinaloa Cartel","Beltrán Leyva Cartel","Sinaloa Cartel",23.06779,-105.84194,"Americas",0,0,0,4
218128,"MEX-2015-2-11663-1",2015,2,"Beltrán Leyva Cartel - Sinaloa Cartel","Beltrán Leyva Cartel","Sinaloa Cartel",23.01761,-105.85768,"Americas",0,0,0,6
8933,"SUD-1996-2-322-1",1996,2,"Dinka  - Nuer","Dinka","Nuer",3.116667,35.6,"Africa",0,0,0,6
9097,"SUD-1996-2-322-2",1996,2,"Dinka  - Nuer","Dinka","Nuer",3.116667,35.6,"Africa",0,0,0,0
9660,"BUI-2004-2-37-8",2004,2,"CNDD-FDD  - Palipehutu-FNL","CNDD-FDD","Palipehutu-FNL",-3.614722,29.355556,"Africa",0,0,1,0
218130,"LIB-2015-2-14757-17",2015,2,"Derna Mujahideen Shura Council - IS","Derna Mujahideen Shura Council","IS",32.767041,22.636686,"Africa",0,0,0,0
15052,"SAF-1994-2-312-15",1994,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.857896,31.029198,"Africa",0,0,0,0
10084,"BUI-2003-2-37-6",2003,2,"CNDD-FDD  - Palipehutu-FNL","CNDD-FDD","Palipehutu-FNL",-3.3822,29.3644,"Africa",3,0,0,3
15053,"SAF-1989-2-313-78",1989,2,"Supporters of IFP - Supporters of UDF","Supporters of IFP","Supporters of UDF",-29.654529,30.350633,"Africa",0,1,2,0
12614,"GHA-2009-2-103-2",2009,2,"Kusasi - Mamprusi","Kusasi","Mamprusi",11.058056,-0.241667,"Africa",0,0,0,3
10901,"BUI-2007-2-130-1",2007,2,"Palipehutu-FNL - Palipehutu-FNL - LP","Palipehutu-FNL","Palipehutu-FNL - LP",-3.3333,29.3241,"Africa",0,0,1,25
218138,"MEX-2015-2-14353-51",2015,2,"Sinaloa Cartel - Tijuana Cartel","Sinaloa Cartel","Tijuana Cartel",32.5027,-117.00371,"Americas",0,0,0,1
15409,"SAF-1992-2-312-34",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.366667,28.066667,"Africa",0,0,1,0
11998,"GHA-1994-2-208-8",1994,2,"Dagomba, Gonja, Nanumba - Konkomba","Dagomba, Gonja, Nanumba","Konkomba",8.696286,-0.135719,"Africa",3,0,0,0
218174,"MEX-2015-2-14353-46",2015,2,"Sinaloa Cartel - Tijuana Cartel","Sinaloa Cartel","Tijuana Cartel",32.5027,-117.00371,"Americas",0,0,0,6
12560,"GHA-1993-2-208-1",1993,2,"Dagomba, Gonja, Nanumba - Konkomba","Dagomba, Gonja, Nanumba","Konkomba",8.766667,0.066667,"Africa",1,1,0,0
12433,"COM-1998-2-180-3",1998,2,"MPA/Republic of Anjouan - MPA - SOC","MPA/Republic of Anjouan","MPA - SOC",-12.162778,44.396389,"Africa",0,0,0,10
12578,"GHA-2008-2-103-2",2008,2,"Kusasi - Mamprusi","Kusasi","Mamprusi",11.058056,-0.241667,"Africa",0,0,0,1
12597,"GHA-2008-2-103-11",2008,2,"Kusasi - Mamprusi","Kusasi","Mamprusi",11.058056,-0.241667,"Africa",0,0,0,17
12598,"GHA-2009-2-103-1",2009,2,"Kusasi - Mamprusi","Kusasi","Mamprusi",11.033333,-0.05,"Africa",1,1,0,3
12600,"GHA-2010-2-103-1",2010,2,"Kusasi - Mamprusi","Kusasi","Mamprusi",11.058056,-0.241667,"Africa",0,0,0,1
12608,"GHA-1995-2-208-3",1995,2,"Dagomba, Gonja, Nanumba - Konkomba","Dagomba, Gonja, Nanumba","Konkomba",9.5,-1.0,"Africa",0,0,0,0
12637,"GHA-1994-2-208-7",1994,2,"Dagomba, Gonja, Nanumba - Konkomba","Dagomba, Gonja, Nanumba","Konkomba",8.766667,0.066667,"Africa",4,0,0,0
12778,"GUI-2000-2-209-1",2000,2,"Torma - Torma Manian","Torma","Torma Manian",8.65,-9.6,"Africa",0,0,0,31
15556,"SAF-1992-2-312-238",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.883333,31.466667,"Africa",1,0,0,0
15588,"SAF-1997-2-311-3",1997,2,"CATA  - Codeta","CATA","Codeta",-34.0,20.0,"Africa",0,0,0,4
15054,"SAF-1991-2-312-256",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.751053,30.962036,"Africa",1,0,0,0
15592,"SAF-1999-2-315-2",1999,2,"Supporters of ANC - Supporters of UDM","Supporters of ANC","Supporters of UDM",-33.987472,18.585457,"Africa",0,0,0,0
15645,"SAF-1994-2-312-178",1994,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.01269,29.866194,"Africa",0,0,0,0
15660,"NIG-2003-2-373-1",2003,2,"Christians (Nigeria) - Muslims (Nigeria)","Christians (Nigeria)","Muslims (Nigeria)",9.466667,12.033333,"Africa",1,0,0,9
15665,"NIG-1992-2-252-1",1992,2,"Efik - Ibibio","Efik","Ibibio",4.61973,8.302737,"Africa",0,0,0,0
15697,"SAF-1993-2-312-287",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.598273,32.089395,"Africa",0,1,0,0
15744,"SAF-1992-2-312-394",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.727294,30.357963,"Africa",1,0,0,0
15747,"NIG-2006-2-373-3",2006,2,"Christians (Nigeria) - Muslims (Nigeria)","Christians (Nigeria)","Muslims (Nigeria)",10.313441,9.843273,"Africa",0,0,0,18
15748,"NIG-2007-2-15-1",2007,2,"Supporters of ANPP - Supporters of PDP","Supporters of ANPP","Supporters of PDP",10.313441,9.843273,"Africa",0,0,0,1
15758,"SAF-1992-2-312-134",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.761974,31.893293,"Africa",1,0,0,0
15769,"SAF-1991-2-312-95",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.01269,29.866194,"Africa",0,0,1,0
15815,"SAF-1992-2-312-287",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.784086,30.122944,"Africa",1,0,0,0
15827,"NIG-2000-2-481-1",2000,2,"Isenasawo - Isongo-furo","Isenasawo","Isongo-furo",4.539402,6.400344,"Africa",0,2,0,0
15055,"SAF-1993-2-312-390",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.516861,30.926874,"Africa",0,1,0,0
15838,"NIG-2009-2-471-2",2009,2,"Greenlanders - NDV","Greenlanders","NDV",4.924722,6.264167,"Africa",2,0,0,0
15843,"NIG-2009-2-471-4",2009,2,"Greenlanders - NDV","Greenlanders","NDV",4.924722,6.264167,"Africa",0,0,1,2
15862,"NIG-2008-2-468-1",2008,2,"Deebam - Deewell","Deebam","Deewell",4.91191,6.27495,"Africa",0,0,0,2
15872,"NIG-2010-2-455-0",2010,2,"Fulani - Tiv","Fulani","Tiv",7.333333,8.75,"Africa",0,0,0,4
15875,"NIG-2005-2-455-0",2005,2,"Fulani - Tiv","Fulani","Tiv",7.2896,9.5533,"Africa",0,14,0,0
15910,"NIG-2005-2-15-1",2005,2,"Supporters of ANPP - Supporters of PDP","Supporters of ANPP","Supporters of PDP",6.80099,9.47021,"Africa",0,0,0,2
15920,"NIG-2008-2-455-1",2008,2,"Fulani - Tiv","Fulani","Tiv",7.7411,8.5121,"Africa",0,0,0,1
15962,"SAF-1989-2-312-8",1989,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.654529,30.350633,"Africa",1,0,0,0
218244,"LIB-2015-2-14061-12",2015,2,"Benghazi Revolutionaries Shura Council - Forces of the House of Representatives","Benghazi Revolutionaries Shura Council","Forces of the House of Representatives",32.117664,20.129275,"Africa",0,0,6,0
15983,"NIG-2003-2-373-2",2003,2,"Christians (Nigeria) - Muslims (Nigeria)","Christians (Nigeria)","Muslims (Nigeria)",11.84644,13.160274,"Africa",0,0,1,0
16011,"NIG-1997-2-258-1",1997,2,"Ijaw - Urhobo","Ijaw","Urhobo",5.5,6.0,"Africa",0,0,0,19
16037,"NIG-2003-2-258-1",2003,2,"Ijaw - Urhobo","Ijaw","Urhobo",5.322298,5.741645,"Africa",0,4,0,0
16040,"NIG-2008-2-14544-0",2008,2,"Eyie - Maphite","Eyie","Maphite",5.52493,6.23414,"Africa",0,0,1,0
16062,"SAF-1994-2-312-82",1994,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.863595,30.370522,"Africa",1,0,0,0
16069,"NIG-2007-2-X4116-1",2007,2,"Black Axe - Maphite","Black Axe","Maphite",5.79023,6.10473,"Africa",0,0,0,4
16072,"NIG-2009-2-471-3",2009,2,"Greenlanders - NDV","Greenlanders","NDV",5.33141,6.05926,"Africa",0,0,0,13
16092,"SAF-1992-2-317-3",1992,2,"Lagunya  - Webta","Lagunya","Webta",-34.039321,18.679156,"Africa",0,0,0,0
16114,"NIG-2004-2-86-2.1",2004,2,"Ijaw - Itsekiri","Ijaw","Itsekiri",5.488466,5.702954,"Africa",0,0,0,4
16151,"NIG-2004-2-86-3",2004,2,"Ijaw - Itsekiri","Ijaw","Itsekiri",5.5167,5.75,"Africa",0,0,0,0
15056,"SAF-1993-2-309-11",1993,2,"ANC - 'Greens'  - ANC - 'Reds'","ANC - 'Greens'","ANC - 'Reds'",-29.857896,31.029198,"Africa",0,0,0,4
16905,"SAF-1991-2-312-89",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.985293,30.70278,"Africa",1,0,0,0
16184,"NIG-2004-2-86-2.2",2004,2,"Ijaw - Itsekiri","Ijaw","Itsekiri",5.483243,5.734605,"Africa",0,0,0,3
16206,"NIG-2008-2-454-1",2008,2,"Ezilo - Ezza","Ezilo","Ezza",6.4277,7.7926,"Africa",0,0,0,6
16207,"NIG-2010-2-454-5",2010,2,"Ezilo - Ezza","Ezilo","Ezza",6.42714,7.83583,"Africa",0,0,1,1
16229,"NIG-2010-2-X4116-3",2010,2,"Black Axe - Maphite","Black Axe","Maphite",6.742063,6.139003,"Africa",0,0,0,11
16232,"NIG-2006-2-X4099-1",2006,2,"Black Axe - Eyie","Black Axe","Eyie",6.742063,6.139003,"Africa",0,0,7,0
16236,"NIG-2010-2-X4116-1",2010,2,"Black Axe - Maphite","Black Axe","Maphite",7.066667,6.266667,"Africa",0,0,0,3
16246,"NIG-2008-2-X4099-1",2008,2,"Black Axe - Eyie","Black Axe","Eyie",6.335045,5.627492,"Africa",0,0,0,2
16247,"NIG-2009-2-X4116-1",2009,2,"Black Axe - Maphite","Black Axe","Maphite",6.335045,5.627492,"Africa",0,0,0,15
16304,"SAF-1994-2-312-190",1994,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.61472,31.896105,"Africa",0,1,0,0
17068,"NIG-2007-2-468-7",2007,2,"Deebam - Deewell","Deebam","Deewell",4.683333,7.4,"Africa",1,0,0,0
16249,"NIG-2009-2-X4099-1",2009,2,"Black Axe - Eyie","Black Axe","Eyie",6.335045,5.627492,"Africa",0,0,0,8
16250,"NIG-2008-2-X4099-2",2008,2,"Black Axe - Eyie","Black Axe","Eyie",6.335045,5.627492,"Africa",0,0,0,8
16263,"NIG-2005-2-X4099-2",2005,2,"Black Axe - Eyie","Black Axe","Eyie",6.491994,5.588268,"Africa",0,0,1,6
16264,"NIG-2010-2-X4099-3",2010,2,"Black Axe - Eyie","Black Axe","Eyie",6.491994,5.588268,"Africa",0,0,0,13
16301,"NIG-2006-2-77-0",2006,2,"Hausa - Igbo","Hausa","Igbo",6.4402,7.4943,"Africa",1,0,0,0
16342,"NIG-1990-2-259-1",1990,2,"Jukun - Tiv","Jukun","Tiv",8.5,11.5,"Africa",0,0,0,9
16391,"NIG-1998-2-15-1",1998,2,"Supporters of ANPP - Supporters of PDP","Supporters of ANPP","Supporters of PDP",11.5,8.5,"Africa",0,0,0,14
16441,"NIG-2002-2-15-2",2002,2,"Supporters of ANPP - Supporters of PDP","Supporters of ANPP","Supporters of PDP",8.5,4.55,"Africa",0,1,1,0
16461,"NIG-1998-2-79-1",1998,2,"Hausa - Yoruba","Hausa","Yoruba",6.453056,3.395833,"Africa",0,0,0,55
16491,"NIG-2010-2-79-1",2010,2,"Hausa - Yoruba","Hausa","Yoruba",6.44,3.364,"Africa",0,0,0,1
16495,"NIG-2009-2-X4099-2",2009,2,"Black Axe - Eyie","Black Axe","Eyie",6.61526,3.5069,"Africa",0,0,0,2
16507,"NIG-2007-2-X4099-1",2007,2,"Black Axe - Eyie","Black Axe","Eyie",6.46508,3.14827,"Africa",0,0,0,3
16508,"NIG-2009-2-X4099-3",2009,2,"Black Axe - Eyie","Black Axe","Eyie",6.497892,3.382923,"Africa",0,0,0,3
16530,"SAF-1994-2-311-6",1994,2,"CATA  - Codeta","CATA","Codeta",-33.916667,18.416667,"Africa",0,0,0,5
16543,"SAF-1993-2-312-115",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.133333,31.4,"Africa",1,0,0,0
16614,"NIG-2010-2-X4099-5",2010,2,"Black Axe - Eyie","Black Axe","Eyie",6.816093,3.915877,"Africa",0,1,0,0
15059,"SAF-1994-2-312-226",1994,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.891624,31.738709,"Africa",0,0,1,0
16621,"NIG-2010-2-X4099-2",2010,2,"Black Axe - Eyie","Black Axe","Eyie",6.88436,3.66058,"Africa",0,0,0,5
16623,"NIG-2010-2-X4099-4",2010,2,"Black Axe - Eyie","Black Axe","Eyie",6.88436,3.66058,"Africa",0,0,0,1
16625,"NIG-2001-2-373-2",2001,2,"Christians (Nigeria) - Muslims (Nigeria)","Christians (Nigeria)","Muslims (Nigeria)",7.766667,4.566667,"Africa",0,0,0,1
16627,"NIG-2010-2-X4099-1",2010,2,"Black Axe - Eyie","Black Axe","Eyie",6.88436,3.66058,"Africa",0,0,0,1
16681,"NIG-2002-2-X4099-1",2002,2,"Black Axe - Eyie","Black Axe","Eyie",8.0,4.0,"Africa",0,0,0,3
16687,"NIG-2004-2-X4099-3",2004,2,"Black Axe - Eyie","Black Axe","Eyie",7.387778,3.896389,"Africa",0,0,0,4
16692,"NIG-2007-2-15-2",2007,2,"Supporters of ANPP - Supporters of PDP","Supporters of ANPP","Supporters of PDP",7.387778,3.896389,"Africa",0,0,0,5
16694,"NIG-2004-2-X4099-2",2004,2,"Black Axe - Eyie","Black Axe","Eyie",7.387778,3.896389,"Africa",0,0,0,3
16726,"NIG-2001-2-X4805-0",2001,2,"Birom - Fulani, Hausa","Birom","Fulani, Hausa",9.68333,8.76667,"Africa",0,0,0,21
16763,"SAF-1989-2-313-14",1989,2,"Supporters of IFP - Supporters of UDF","Supporters of IFP","Supporters of UDF",-29.812919,30.636458,"Africa",0,0,0,0
16780,"SAF-1990-2-313-6",1990,2,"Supporters of IFP - Supporters of UDF","Supporters of IFP","Supporters of UDF",-29.812919,30.636458,"Africa",0,0,0,1
16789,"NIG-2002-2-429-1",2002,2,"Birom - Fulani","Birom","Fulani",9.549489,8.749844,"Africa",0,0,0,2
15060,"SAF-1992-2-312-431",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.616667,30.383333,"Africa",0,0,1,0
16796,"NIG-2004-2-373-17",2004,2,"Christians (Nigeria) - Muslims (Nigeria)","Christians (Nigeria)","Muslims (Nigeria)",8.833333,9.633333,"Africa",0,660,0,0
16815,"NIG-2002-2-X4805-1",2002,2,"Birom - Fulani, Hausa","Birom","Fulani, Hausa",9.68333,8.76667,"Africa",0,0,0,21
16827,"NIG-2007-2-468-2",2007,2,"Deebam - Deewell","Deebam","Deewell",4.733922,7.230038,"Africa",0,0,0,6
15061,"SAF-1993-2-312-250",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.537413,29.466868,"Africa",1,0,0,0
16833,"NIG-2009-2-468-1",2009,2,"Deebam - Deewell","Deebam","Deewell",4.777423,7.013404,"Africa",0,0,0,2
16835,"NIG-2009-2-468-2",2009,2,"Deebam - Deewell","Deebam","Deewell",4.777423,7.013404,"Africa",1,0,0,0
16888,"NIG-2009-2-471-1",2009,2,"Greenlanders - NDV","Greenlanders","NDV",4.777423,7.013404,"Africa",0,0,0,4
16891,"NIG-1999-2-264-1",1999,2,"Eleme - Okrika (Ijaw)","Eleme","Okrika (Ijaw)",4.777423,7.013404,"Africa",0,0,0,25
16932,"SAF-1994-2-311-994.2",1994,2,"CATA  - Codeta","CATA","Codeta",-33.983511,18.570596,"Africa",0,2,0,0
16938,"SAF-1992-2-317-4",1992,2,"Lagunya  - Webta","Lagunya","Webta",-33.916667,18.416667,"Africa",0,0,0,9
16997,"NIG-2008-2-468-3",2008,2,"Deebam - Deewell","Deebam","Deewell",4.96768,6.81565,"Africa",0,0,0,12
16998,"NIG-2007-2-468-6",2007,2,"Deebam - Deewell","Deebam","Deewell",4.87396,6.85996,"Africa",0,0,0,4
15062,"SAF-1993-2-312-324",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.741369,30.454992,"Africa",0,0,2,0
17004,"NIG-2005-2-468-1",2005,2,"Deebam - Deewell","Deebam","Deewell",5.00674,6.74739,"Africa",0,0,0,1
17028,"NIG-2005-2-468-3",2005,2,"Deebam - Deewell","Deebam","Deewell",4.62484,7.267676,"Africa",1,0,0,0
17031,"SAF-1992-2-312-379",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.761974,31.893293,"Africa",0,0,1,0
17032,"SAF-1992-2-312-1",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.761974,31.893293,"Africa",0,1,0,0
17038,"NIG-2005-2-468-2",2005,2,"Deebam - Deewell","Deebam","Deewell",4.62484,7.267676,"Africa",0,1,0,0
17045,"NIG-2005-2-468-4",2005,2,"Deebam - Deewell","Deebam","Deewell",4.63404,7.28717,"Africa",2,0,0,7
17047,"SAF-1993-2-312-362",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.205171,28.049815,"Africa",1,0,0,0
17058,"SAF-1991-2-312-297",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.216667,30.016667,"Africa",1,0,0,0
17064,"NIG-2007-2-468-3",2007,2,"Deebam - Deewell","Deebam","Deewell",4.69962,7.42264,"Africa",0,0,0,4
17069,"NIG-2007-2-468-1",2007,2,"Deebam - Deewell","Deebam","Deewell",4.683333,7.4,"Africa",0,0,0,1
17084,"NIG-2001-2-15-1",2001,2,"Supporters of ANPP - Supporters of PDP","Supporters of ANPP","Supporters of PDP",4.72451,7.19858,"Africa",0,0,0,1
17085,"NIG-2002-2-15-1",2002,2,"Supporters of ANPP - Supporters of PDP","Supporters of ANPP","Supporters of PDP",4.72451,7.19858,"Africa",0,0,0,1
17101,"SAF-1991-2-312-343",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.208242,29.994598,"Africa",1,0,0,0
17097,"NIG-2000-2-264-1",2000,2,"Eleme - Okrika (Ijaw)","Eleme","Okrika (Ijaw)",4.724437,7.152624,"Africa",0,0,0,1
17116,"NIG-2010-2-468-1",2010,2,"Deebam - Deewell","Deebam","Deewell",4.73292,6.96919,"Africa",0,0,0,1
17118,"NIG-2003-2-15-4",2003,2,"Supporters of ANPP - Supporters of PDP","Supporters of ANPP","Supporters of PDP",12.133333,4.733333,"Africa",0,1,0,0
17117,"NIG-2007-2-468-4",2007,2,"Deebam - Deewell","Deebam","Deewell",4.728842,7.299994,"Africa",0,0,0,1
17132,"SAF-1994-2-311-1",1994,2,"CATA  - Codeta","CATA","Codeta",-33.916667,18.416667,"Africa",0,0,0,2
17150,"NIG-2004-2-360-15.2",2004,2,"Fulani - Tarok","Fulani","Tarok",8.316667,9.733333,"Africa",0,0,0,17
17176,"NIG-2001-2-15-2",2001,2,"Supporters of ANPP - Supporters of PDP","Supporters of ANPP","Supporters of PDP",12.162784,6.661348,"Africa",0,0,0,2
17177,"NIG-2010-2-15-1",2010,2,"Supporters of ANPP - Supporters of PDP","Supporters of ANPP","Supporters of PDP",12.162784,6.661348,"Africa",0,0,0,3
17196,"SAF-1999-2-315-8",1999,2,"Supporters of ANC - Supporters of UDM","Supporters of ANC","Supporters of UDM",-26.267812,27.858492,"Africa",0,0,0,0
17215,"SAF-1995-2-312-20",1995,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.784086,30.122944,"Africa",0,0,0,3
17262,"SAF-1997-2-315-7",1997,2,"Supporters of ANC - Supporters of UDM","Supporters of ANC","Supporters of UDM",-29.91055,30.25323,"Africa",0,0,0,0
17267,"SAF-1998-2-311-3",1998,2,"CATA  - Codeta","CATA","Codeta",-34.0,20.0,"Africa",0,0,0,3
17273,"SAF-1999-2-315-6",1999,2,"Supporters of ANC - Supporters of UDM","Supporters of ANC","Supporters of UDM",-29.866667,30.266667,"Africa",1,0,0,0
17348,"SAF-1997-2-315-3",1997,2,"Supporters of ANC - Supporters of UDM","Supporters of ANC","Supporters of UDM",-29.866667,30.266667,"Africa",0,0,0,0
17363,"SAF-1998-2-311-993.1",1998,2,"CATA  - Codeta","CATA","Codeta",-33.987472,18.585457,"Africa",0,0,0,1
17418,"SAF-1990-2-310-3",1990,2,"Supporters of ANC - Supporters of AZAPO","Supporters of ANC","Supporters of AZAPO",-26.28336,27.699256,"Africa",0,1,0,0
17438,"SAF-1991-2-312-356",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.267812,27.858492,"Africa",1,0,0,1
17452,"SAF-1992-2-312-257",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.503888,30.568202,"Africa",0,0,0,0
17476,"SAF-1999-2-312-1",1999,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-27.9,31.65,"Africa",0,0,0,0
